forum_id,reply_id,reply_layer,reply_time,user_id,reply_content,number_of_words,original_post_id,original_post_content,原贴字数
374894,3912431,18,2014/3/15 22:41,24, 我是不拔针头、也不消毒，如果你能按说明书做就更好了。,27,4302147,《西湖游览志余》中说：“八月十五谓中秋，民间以月饼相送，取团圆之意”。又快到中秋了，农历十五月圆夜，许多亲朋好友即将在一起聚会，许多在外地的人们又回到了温暖的家，这是一件多么令人激动的事情。中秋节是快乐的、团圆的象征，是充满喜悦的象征。“小饼如嚼月，中有酥和饴”，小红帽在这里提醒大家，月饼虽好，小小的尝一下，可不要贪吃哦~小红帽代表三诺在这里先提前祝大家中秋快乐，享受节日带来温馨的每时每刻！接下来进入活动主题：抢楼！抢楼细则：1、时间：9月4日14：00开始至抢楼结束2、发帖格式：内容格式为“【三诺xx血糖仪+中秋节愿望或祝福语】”或者“【三诺xx血糖仪+对三诺的建议、期望和感情等文字】”。3、中奖说明A、普通中奖楼层为：1000、1400、1800、2200、2600、3000、3400、3800、4200、4600、5000、5400、5800、6200、6600、7000、7400、7600、7800、8000、8200、8400、8600、8800、9000、9200、9400、9600、9800、10000、10200、10400、10600、10800、11000、11200、11400、11600、11800、12000、12200、12400、12600、12800、13000、13200、13400；特殊中奖楼层为：333、3333、13333。总共中奖名额为50名。B、抢中指定楼层但是未按格式发帖的ID无效，取消中奖资格，顺延至下一层。C、同一用户不能重复中奖，重复的顺延至下一楼层。D、严禁使用马甲抢楼，一旦发现将取消全部中奖资格，一律顺延，不予通知。E、严禁使用灌水软件进行抢楼，中奖名单审核时会根据您的发帖行为（如发帖间隔时间、发帖的IP、时间）进行过滤，一旦发现您的发帖行为类似软件灌水，将直接取消中奖资格，进行顺延，不予通知。4、奖品设置普通中奖楼层奖品：【安易血糖试纸一盒（50支）、智能血糖试纸一盒（50支）、易准血糖试纸一盒（50支）、安稳免调码血糖试纸一盒（50支）；安易血糖仪+试纸25支、智能血糖仪+试纸25支、易准血糖仪+试纸25支、糖护士手机血糖仪+试纸25支、安稳免调码血糖仪+试纸25支】——九选一特殊中奖楼层奖品：333：安易血糖试纸一盒（100支）、智能血糖试纸一盒（100支）、易准血糖试纸一盒（100支）、安稳免调码血糖试纸一盒（100支）；安易血糖仪+试纸50支、智能血糖仪+试纸50支、易准血糖仪+试纸50支、糖护士手机血糖仪+试纸50支、安稳免调码血糖仪+试纸50支】——九选一3333：a、安易血糖试纸一盒（100支）、智能血糖试纸一盒（100支）、易准血糖试纸一盒（100支）、安稳免调码血糖试纸一盒（100支）；安易血糖仪+试纸50支、智能血糖仪+试纸50支、易准血糖仪+试纸50支、糖护士手机血糖仪+试纸50支、安稳免调码血糖仪+试纸50支】——九选一b、便携电子称一个；13333a、安易血糖试纸一盒（100支）、智能血糖试纸一盒（100支）、易准血糖试纸一盒（100支）、安稳免调码血糖试纸一盒（100支）；安易血糖仪+试纸50支、智能血糖仪+试纸50支、易准血糖仪+试纸50支、糖护士手机血糖仪+试纸50支、安稳免调码血糖仪+试纸50支】——九选一b、便携电子称一个；c、便携无纺布袋一个。5、中奖公布中秋节后公布中奖者名单，获奖用户通过论坛私信（站内信）将所选奖品类型、收货地址及联系方式提供给三诺小红帽。6、声明对活动有疑问者可咨询三诺小红帽，活动解释权归三诺生物所有。,97
374895,3912433,23,2014/3/15 22:44,24, 晚餐前血糖偏高就应查偏高的原因，首先应查午餐后二小时血糖是否也偏高。,35,4345045,"看到朋友们一个劲的收到中秋抢楼活动的奖品，心里有点急。呵呵！今天上午终于收到啦。感谢小红帽！感谢家园的活动！IMG_8577.jpg(177.62KB,下载次数:25)下载附件保存到相册2014-9-1620:10上传",127
374969,3913630,5,2014/3/16 13:03,24,如果你用诺和胰島素可打800 810 2299免费电话联系。,30,4917134,今天天气不错，驱车20kM去山里春游挖野菜。先让糖友们看几种野菜，你认识吗,41
374995,3913634,4,2014/3/16 13:06,24,胰岛素的基础量应根据你的胰島功能由医生决定。,22,4922541,"昨晚的运动数据：，咕咚，见证我运动第25天走跑8.88km,用时1小时25分,604.5大卡.#咕咚#时刻谨记;管住嘴、迈开腿、心似大江长流水。",14
374967,3913656,6,2014/3/16 13:18,24,“没吃药”你药全停了？ 空腹都在6.0到6.5之间很好，三餐后二小时血糖是多少？ 目前应加强血糖监测，防止血糖变化。,58,4926670,"在老顽童老师的指导下，在网上入手的新血糖仪到手了。在此，特别感谢下。中午耐不住，测了一个餐二，5.8，这么低在外面吃的涮鱼，好吧，主食不多，加点东西。晚上自己在家做的，杂粮饭（荞麦，燕麦，和一种不知道啥米的米，但肯定是粗粮，1:1:1的比例，）熟重200克，炒豆角，凉拌菠菜，西红柿炒鸡蛋，芹菜炒腊肠，老公在外面买了一只小鸡，啃了两个小鸡爪和一个小鸡腿，餐二5.9，ONG,又这么低不太可能，最近没这么好的餐二。又测一次，6.3。这这这&hellip;&hellip;新机子的原因吗采血量充足哦。214732vulgo79ac55szsx3.jpg(1.74MB,下载次数:0)下载附件保存到相册2015-4-1621:47上传214733lvvsv3z35l5hysmw.jpg(469.8KB,下载次数:0)下载附件保存到相册2015-4-1621:47上传214733v1525pu6dq3fqx7e.jpg(1.7MB,下载次数:0)下载附件保存到相册2015-4-1621:47上传",206
375230,3917923,2,2014/3/17 21:19,24,血糖很正常嘛。,7,4927001,昨天下午16:25吃一个苹果250g，晚饭前5.0，晚餐是熟重355g米饭(100g生米煮的量)，拌黄瓜，萝卜，蘑菇，半个蛋羹，青魚头。没运动，餐一6.3，没想到这么低，估计餐二应在6以下，结果也是6.3。为什么餐一的高峰没有了，是吃得慢的原因本来就刻意吃得慢，再加青鱼头就更费时，一顿饭花了40分钟。,32
375230,3918545,38,2014/3/18 8:45,24, 您现在血糖很正常，如果餐后偏高是停迪沙的原因。,24,4927605,有资料称降血脂，不知真假这两种有时都叫“地笋”。这是两种地下茎非常相似的植物。左边的本地常用来做酱菜，右边的没见过有卖的，就在老农的地边沟坡，多年不知道是什么东西！搞得有些乱，，，，，，，，，,32
375249,3918574,4,2014/3/18 8:52,24,紫红色的那种笔我也用过，没有出现你的情况，经常更换注射部位，注射后按压一段时间，如果漏液多应补打，如果用5mm的针头可改用8mm试试。,67,4934700,11:02感觉很饿，吃了思朗无添糖消化饼干19g，12:03依然觉得饿，测血糖5.7。12:20吃午餐，主食橘红皮日本南瓜357g（不太老），配菜毛笋、茄子、番茄、带皮鸡腿肉、青鱼肚档。测了餐一5.6。尽管南瓜碳水较低，但总该升点吧，怎么反倒降低了呢,214
8277,3922173,9,2014/3/19 11:27,24, 你靠饮食控制和运动血糖正常就可以不用药。,21,4941670,糖人治疗五驾马车，其中三驾是饮食、药物治疗及运动。如何处理好三者关系呢我认为，饮食控制应放在第一位，因为引起血糖(餐后)升高的直接原因是饮食。当饮食过量血糖升高，这时再想通过药物和运动来调节使血糖达称是十分困难的，因此，饮食定时、定量是十分重要的，是血糖达标的基础。另外，饮食过量后再通过药物和运动来降糖，那为什么不定量饮食，起码还节约呢！你认为对吗(待续),128
375385,3922745,6,2014/3/19 14:57,24,一种注射、一种口服，没有见过联合用药的吧。,21,4941727,发面饼174克圆白菜360克菜汤，油6克，松花60-皮6克，很甜的窝瓜240克。热量440+78+54+92+52=716千卡。吃惯了死面病，觉得发面饼的适口性好了。不知血糖反应如何计算热量就像糖尿病初“强化治疗”一样，形成习惯并不费事并无害处-------------致反感算着吃的糖友。,228
375561,3924504,4,2014/3/20 9:02,24, 这主要是由你自身的胰島功能决定的。,18,4941942,我的身体特别虚，气血不足，血糖降下来好不好好点呀！,204
375561,3924650,15,2014/3/20 9:26,24, 你平时经常这样还是偶然的，如果经常这样只有提前长效胰島素注射的时间。,35,4950529,今天去医院问医生脚趾疼说是并发症没特效药让吃维生素严重了吃甲沽胺心情真心开心不起来,204
375561,3924828,18,2014/3/20 9:55,24, 你早午餐后血糖正常吗，“晚餐后是5.4睡前11点左右血糖却是9.7”你先测一下晚餐后3小时是否有低血糖。,53,4952935,据说，胰岛素从冰箱取出时直接打的感觉不好，是什么感觉，有人体验过吗,204
375566,3924908,9,2014/3/20 10:13,24,"“左手手背上有两个很小的类似水泡的硬疙瘩,1个半小时以后逐渐恢复”经常这样？你胰岛素注射在什么部位？",50,4953861,查出糖尿病以来就没敢吃紫薯昨天没忍住生146克给消灭了餐二6.4还可以,88
375566,3924913,10,2014/3/20 10:14,24, 原来是偶然的。,8,4953956,"病程:12年,治疗方案:锐30R三针.",88
375566,3925004,18,2014/3/20 10:36,24, 这不象是胰島素过敏。,11,4588427,糖友们，我想问问大家你们的血糖仪和试纸一般在哪里购买，是网上还是在实体药店，我还从来没在网上购买过血糖仪呢，我觉得实体药店货源靠谱，但价格又太高，网上购买价格便宜一点，又不知性能怎样，各位前辈，给点经验之谈吧（最好说说你们的血糖仪牌子）拜托拜托,88
375385,3926396,16,2014/3/20 17:24,24, 你好，利拉鲁肽是一种人胰高糖素样肽-1（GLP-1）类似物，是一种内源性肠促胰岛素激素。 西格列汀是一种治疗2型糖尿病的DPP-4抑制剂，在2 型糖尿病患者中可通过增加活性肠促胰岛激素的水平而改善血糖控制，作用基本相同。,111,4597019,1.性别：男2.年龄：413.糖尿病类型：Ⅱ型糖尿病4.患病日期：14年11月5.治疗方式：二甲双瓜6.出生地：河南7.目前居住地：驻马店8.注册原因：了解糖尿病知识9.你是从什么地方知道甜蜜家园的:百度就是这些了，新糖人来啦！！,228
375651,3926404,3,2014/3/20 17:26,24,低血糖比高血糖危害更大。,12,4597194,刚运动完，感觉有点头晕，心跳也不正常，怎么回事求解,146
375663,3926546,5,2014/3/20 18:19,24,脂肪分解的过程中，会出现尿酮，饥饿、呕吐时也会出现尿酮。,28,4601123,新人报到，发病两年，1.5型，怀孕5个多月，,20
375676,3926817,7,2014/3/20 20:15,24,控制基本达标降糖药不需要增加了，如果让你加服点辅助用药也有可能。,32,4613773,我来啦！我要晋级！,102
375676,3927100,14,2014/3/20 21:57,24,  “晚上血糖都7以上7.8以下”如果是晚餐后二小时就很好了，关键是医生让你加服什么药。,44,4244817,怎么吃完饭总是餐后1小时高啊，有时候半小时会到8以上，怎么办呢,102
375686,3928334,4,2014/3/21 12:29,24,胰岛素、C肽高峰在2h，你是吃什么东西测试的，量是多少，血糖又是多少？,35,3803779,昨天也送了2个同学升学。大家到时也送送我。,142
375846,3930007,2,2014/3/21 21:11,24,主要降糖药必须定时服用。,12,3803894,今天一大早，办公室里就弥漫着一股花生酱的味道，好香好浓，勾得我好馋啊。。。好想吃啊请大家伸伸手，好让我早日小升初啊，谢谢大家,77
375878,3930983,8,2014/3/22 10:53,24,糖尿病人只需3个月测一次糖化血红蛋白， 没有必要每半个月测一次糖化白蛋白(糖化血淸蛋白)。,45,3803779,昨天也送了2个同学升学。大家到时也送送我。,197
375878,3931756,12,2014/3/22 16:14,24, 你好，体检中是不测糖化血红蛋白的。,18,3803894,今天一大早，办公室里就弥漫着一股花生酱的味道，好香好浓，勾得我好馋啊。。。好想吃啊请大家伸伸手，好让我早日小升初啊，谢谢大家,197
375915,3931781,11,2014/3/22 16:23,24,“空腹4点多，餐后7左右”血糖控制得很好为什么要换药呢？ 如果胃部不适才应换肠溶片，每餐0.25睡前还应加服一次，才达到原来1g的量。,67,3806637,在是几个月我就55岁了，下一个月老婆就54岁，看来我们不再年轻！儿子儿媳在过年的一句话：”爸爸妈妈、您们现在最重要的就是养好身体，身体健康！我们在外就放心了！“孩子多好的愿望！作父母的没理由不养好身体，健康是福光阴似箭！真惜时光和年华！快乐过好每一天！,154
375960,3932832,5,2014/3/23 10:20,24,你的“全新疗法”如果真的有效用的人应该很多了，没有什么可宣扬的。,32,3807857,本人从去年4月份开始上论坛经过了风风雨雨原本以为自己是大专学历可以在网上过过本科的瘾可以转正为本科学历今天一看还是有一道坎还得有一个预科呵呵呵看来还的继续努力啊。。。。。。,182
375958,3932862,8,2014/3/23 10:33,24,一次血糖不能说明什么问题，如经常餐前血糖偏高，只能说明你基础胰島素分泌不足？,38,4952908,liang:好壞油大PK!今天我要來講解好油壞油大PK!如何辨識好油和壞油~現今的社會充滿了亂象~政商掛勾~層出不窮~~我們這些善良的老百姓根本鬥不過商~更鬥不過官~那麼我們要如何自保保住我們自己的健康別花了錢又丟了健康~政商們躺在沙發上數錢數不完~而我們健康卻一天比一天差~自以為吃得很健康卻總是一天比一天累~我今天就來踢破好油壞油的政商勾結大秘密!以下照片有3個碗~分別是1.2.3號碗~1.是橄欖油!(燃點約160度C)順便說一下~就是冒煙點~在炒鍋裡開始冒煙的溫度!2.是純麻油!(燃點約180度C)3.是葵花油!(燃點約110度C)以上3種油的燃點都是純的油~沒有參入其他雜油~那麼~當我們買回油後~一定要加熱才能知道是不是好油嗎當然不是!那怎麼辨呢現在我就來通俗講解好油壞油分辨法!1.首先~你可以把家中的已開封的油蓋打開~2.然後你準備一支乾淨的筷子~(筷子要乾淨~不能殘留其他油脂)3.準備一個碗~裝入半碗水~4.把一支乾淨的筷子筆直的插入油瓶~筆直的抽出~讓筷子底尖的油自然的滴入那碗水~5.觀察~如果滴入碗水的油是馬上化開~和水溶在一起~根本看不到油~油水溶在一起~那就是純油~而且是好油~是可以幫助我們的血管潤滑的~~所以通過我以下的圖片~我買了1號~是橄欖油~實驗後有一點油影漂水上~我買了2號~是純麻油~實驗後油花是散佈均勻~我買了3號~是葵花油~實驗有影子~但是葵花油並非是健康油~所以3號水碗有影子~他不是被人類血管所接受的~我過去還做過豬油實驗~~我用筷子沾油滴在水碗上~直接凝固~成了一塊狀~我用手直接可以把這點狀豬油撈起來!所以越差的油越不溶於水~~以下照片可提供證據~~~今天是星期五~~~明後天都是假日~~把家中的所有油都拿來實驗吧~~相信你們的假日都很有趣~也增加家庭感情和夫妻情趣~尤其是假日小孩愛亂跑~就把假日拿來實驗好油壞油大PK吧!祝大家健康快樂!881!,112
375997,3933353,17,2014/3/23 15:48,24,空腹>7，餐后2h>11.1，血糖正常 但不知你饮食的量是否标准。,33,4953229,朋友们你们是每餐后都运动吗跑步&#127939;&#127939;都什么时候跑,78
376002,3933409,7,2014/3/23 16:12,24,每天42U不是很大。,10,4954960,自从糖了，自己很小心，血糖一直都很不错，也注意着不喝白米熬的各种粥。今天想起杂粮粥会好一些，于是熬了两把小米粥，早上喝了没测血糖，中午又喝了一大碗，加上100克玉米饼，想着试一下，没想到一下子打回原形：餐一11.1，直接爆表，餐二也有8.8。看来什么粥都不能喝了！,59
375997,3933416,31,2014/3/23 16:15,24,医生诊断你什么？,8,4952908,liang:好壞油大PK!今天我要來講解好油壞油大PK!如何辨識好油和壞油~現今的社會充滿了亂象~政商掛勾~層出不窮~~我們這些善良的老百姓根本鬥不過商~更鬥不過官~那麼我們要如何自保保住我們自己的健康別花了錢又丟了健康~政商們躺在沙發上數錢數不完~而我們健康卻一天比一天差~自以為吃得很健康卻總是一天比一天累~我今天就來踢破好油壞油的政商勾結大秘密!以下照片有3個碗~分別是1.2.3號碗~1.是橄欖油!(燃點約160度C)順便說一下~就是冒煙點~在炒鍋裡開始冒煙的溫度!2.是純麻油!(燃點約180度C)3.是葵花油!(燃點約110度C)以上3種油的燃點都是純的油~沒有參入其他雜油~那麼~當我們買回油後~一定要加熱才能知道是不是好油嗎當然不是!那怎麼辨呢現在我就來通俗講解好油壞油分辨法!1.首先~你可以把家中的已開封的油蓋打開~2.然後你準備一支乾淨的筷子~(筷子要乾淨~不能殘留其他油脂)3.準備一個碗~裝入半碗水~4.把一支乾淨的筷子筆直的插入油瓶~筆直的抽出~讓筷子底尖的油自然的滴入那碗水~5.觀察~如果滴入碗水的油是馬上化開~和水溶在一起~根本看不到油~油水溶在一起~那就是純油~而且是好油~是可以幫助我們的血管潤滑的~~所以通過我以下的圖片~我買了1號~是橄欖油~實驗後有一點油影漂水上~我買了2號~是純麻油~實驗後油花是散佈均勻~我買了3號~是葵花油~實驗有影子~但是葵花油並非是健康油~所以3號水碗有影子~他不是被人類血管所接受的~我過去還做過豬油實驗~~我用筷子沾油滴在水碗上~直接凝固~成了一塊狀~我用手直接可以把這點狀豬油撈起來!所以越差的油越不溶於水~~以下照片可提供證據~~~今天是星期五~~~明後天都是假日~~把家中的所有油都拿來實驗吧~~相信你們的假日都很有趣~也增加家庭感情和夫妻情趣~尤其是假日小孩愛亂跑~就把假日拿來實驗好油壞油大PK吧!祝大家健康快樂!881!,78
375997,3933617,44,2014/3/23 18:39,24,“控制饮食，加强运动”你目前要做的就是这两条。,23,4953229,朋友们你们是每餐后都运动吗跑步&#127939;&#127939;都什么时候跑,78
376113,3936235,53,2014/3/24 16:41,24,恭喜！贺喜！,6,4954960,自从糖了，自己很小心，血糖一直都很不错，也注意着不喝白米熬的各种粥。今天想起杂粮粥会好一些，于是熬了两把小米粥，早上喝了没测血糖，中午又喝了一大碗，加上100克玉米饼，想着试一下，没想到一下子打回原形：餐一11.1，直接爆表，餐二也有8.8。看来什么粥都不能喝了！,17
376102,3936242,11,2014/3/24 16:45,24, 肠溶片在小肠分解，可减小胃部反应。,18,4956349,老母86岁，没牙，只能长期吃粥，基本每天两餐是粥。一直担心这样会不会得糖尿病，所以想看看她的餐后血糖。上次吃核桃粥，餐一8.1，这次吃桂圆莲子红枣粥，还加了芝麻酱、蜂蜜，餐一10.2，都是生米60g的量。她还算是正常人吗,157
376178,3936916,2,2014/3/24 21:38,24,早餐后二小时血糖4.5低了，平时如果也这样低就应对用药减量了。,31,4957295,不知大家有没有好的粗粮做的主食食谱，有的话给我介绍介绍，先谢了,59
376309,3939360,3,2014/3/25 20:26,24,锐30午餐只是中效控制，所以午餐后血糖偏高很普遍，而且早、午餐之间容易低血糖，午餐后血糖偏高只有看医生增加口服药。,57,4957789,好像我测血糖高的那几天，都是便秘的时候,94
376317,3939438,3,2014/3/25 20:59,24,你的测试不完整，而且停药时间短，不能全面分析自身的胰島功能，其实从你平时用药量和血糖控制就可大致知道胰島功能。,55,4968107,某人基础代谢为1001千卡，而按照饮食计算得出每天需要热量却只有940千卡，这样下去不就饿死了吗,163
376327,3939552,3,2014/3/25 21:38,24,1型糖尿病GAD、ICA和IAA抗体是阳性，2型糖尿病抗体大部份是阴性，但有一类成人晚发一型糖尿病（LADA），早期抗体是阴性，后发展为GAD阳性。?,75,4969511,早上空腹5.8，加了个小点心，30分钟迅速升到10，吓一跳，一小时7。这样行吗是不是波动太大啊,66
376317,3939583,8,2014/3/25 21:48,24, 空腹血糖只偏高0.39，从什么地方可看出“空胰岛素受损严重”？,32,4970687,"今天蒸的米饭，发现杂粮饭蒸熟放大2.5倍左右，像我170身高，75公斤，一次熟重吃多少合适，如果减肥的话吃多少合适，先谢谢指点181739jj2foohouzqnoqut.jpg(956.48KB,下载次数:0)下载附件保存到相册2015-5-218:17上传181740ci46ovik53bs6q1r.jpg(1.11MB,下载次数:0)下载附件保存到相册2015-5-218:17上传",163
376330,3939604,5,2014/3/25 21:56,24,一天三针速效是三餐前注射的？空腹血糖正常吗，如果单是“餐后血糖控制不是很好”一般可增加速效的量。,48,4194481,这样还可以吃吗我去看了，但是没敢买，大家也都是在超市买的吗,111
376317,3939700,12,2014/3/25 22:43,24, 可能你是对的，不知你的“空腹状态的胰岛素敏感度”计算方法出自那里？,34,4200605,而尽量避免消耗身体脂肪的能量,163
376330,3939727,8,2014/3/25 22:58,24, 餐后“都在10朝上”你增加1U速效也不至于低血糖吧，餐后血糖下降后空腹血糖也会改善。,43,4201255,今天早餐100克左右麦片，外加一个半面包，大概顶三个小笼包那么大，餐后1H9.2，2h11.1，這是得病半年第一次尝试吃包子，为什么两小时会比一小时高呢平常吃米饭都没那么高…,111
376317,3939775,15,2014/3/25 23:30,24, 你不应编辑贴子。,9,4201880,最近二天有点问题，7月22日昨天中餐后二小时血糖8.8，加测三小时血糖5，今天空腹5.1，早餐后二小时5.5，中餐后二小时7.5，加测三小时6.2，从7月2日下午开始至今未吃药，7月16日按俞版主的检查项目到丽江市人民医院三级乙等进行静脉血检测空腹血糖5.98，同期自我用罗氏逸动血糖仪检测为5.8。应该正常，其它方面都还好！不知我是吃药，还是不吃药，好为难，请专家建议！纠结的很啊！血糖！,163
376317,3939779,16,2014/3/25 23:38,24,"空胰岛素受损严重.JPG (36.95 KB, 下载次数: 2) 下载附件 ?保存到相册 2014-3-25 23:38 上传",63,4205101,"各位有没有关于睡眠和血糖的关系的经验呢我是GDM，30w+1天了，之前空腹一直在5.5下不来，前天意外的的早睡（10:30），睡前没有喝牛奶（之前医生让我睡前喝100ml牛奶），早晨空腹下降到5.0，昨晚我特地的又10:30就睡了，晚上也没加餐（晚饭后的加餐）也没喝牛奶，今天早晨醒的特别早，5:12分测4.5,6:40（我平时测的时间）测试4.9。所以睡眠和血糖也有关系么",163
376353,3940103,6,2014/3/26 9:47,24,预混胰岛素每天53U“血糖老是不稳定”，有条件应考虑三短（速）一长了。,35,4205760,对于众多女性来说，冰淇淋可谓是甜蜜的负担。享用冰淇淋，在满足味蕾的同时，却生怕身上多了几斤肉肉。然而，据专家报道，冰淇淋不像人们想的那么糟。食物的升糖负荷指数可以作为控制体重的饮食指标。食物的升糖负荷指数越高，碳水化合物升高血糖的速度越快。低升糖负荷指数的食物滞留于消化道中时间长，吸收率低，葡萄糖释放缓慢，进入血液速度慢、达到的峰值低，胰岛素峰值相应低。高升糖负荷指数食物则与之相反。不利于体重控制，对体胖并有胰岛素耐受者有增加心脑血管疾病和癌症的危险。举例来说，一个普通的香草冰淇淋的升糖负荷指数为68，一个含有相同糖分的低脂肪食物的指数却高达114，水果棒冰的指数也高达85。换句话说，与吃低卡路里的水果棒冰不同，虽然冰淇淋卡路里看似较高，但我们在食用时身体分解其脂肪的速度较慢，这就充分满足了我们的食欲而不会多吃。相比之下，一个水果棒冰下肚后，我们极有可能还有饥饿感，这就导致我们继续贪吃，结果可想而知我们摄入了更多的卡路里。此外，专家给出以下建议：选择普通的原味冰淇淋，同时注意冰淇淋里含糖量越少越好。,75
376327,3940141,14,2014/3/26 9:53,24,应综合分析，LADA早期吃药也有效的。,19,4207368,我只知道桃的热量平均40千卡/100克，含糖较高，且是葡萄糖较多对吗，没敢多吃半个纯100克而已，，，，，，，，，，，，,66
376317,3940196,22,2014/3/26 10:04,24, 胰岛素分泌还是在参考值内，谈不上”空胰岛素受损严重”。,28,4208430,我今中午做面条实验的。但煮面条之前忘记称重量了，最后称的煮熟后的，熟了后直接捞了出来，没盛汤。吃了两碗，熟重视600克。请问这600克能有多少干挂面也不算实验，我想知道我最多能吃多少面条。因为除了包子其他的也就喜欢面条了。以前也试过几次，得多试几次才能放心。餐一安稳8.5，餐二卓越8.4，餐三安稳5.7.我感觉这个熟种600克有一点点多，估计500克血糖会更好。但我忘记称生重了,163
